_id,term,frequency,kb_id,type
67118a0aa620e436ef12c30f,summer laborer,3,,GPE
67118a0aa620e436ef12c35a,jersey city,57,,GPE
67118a0aa620e436ef12c381,schol,3,,GPE
67118a0aa620e436ef12c39f,fe,18,,GPE
67118a0aa620e436ef12c3a2,"o.
d.c.",3,,GPE
67118a0aa620e436ef12c3ab,roc,30,,GPE
67118a0aa620e436ef12c3fa,id#89865,3,,GPE
67118a0aa620e436ef12c40d,buffalo m.p. rochester,6,,GPE
67118a0aa620e436ef12c443,salips,3,,GPE
67118a0aa620e436ef12c445,curwensville,9,,GPE
67118a0aa620e436ef12c446,"laborer
buffalo",6,,GPE
67118a0aa620e436ef12c499,carlton,9,,GPE
67118a0aa620e436ef12c4c7,dumes,3,,GPE
67118a0aa620e436ef12c4c9,mucsu,3,,GPE
67118a0aa620e436ef12c4ca,m.d,27,,GPE
67118a0aa620e436ef12c4ce,inst,27,,GPE
67118a0aa620e436ef12c534,n. region,3,,GPE
67118a0aa620e436ef12c53d,perrysburg,21,,GPE
67118a0aa620e436ef12c54d,alpr,6,,GPE
67118a0aa620e436ef12c579,chicago ridge,3,,GPE
67118a0aa620e436ef12c5b2,cochran junction,6,,GPE
67118a0aa620e436ef12c5c2,u.s.a.,81,,GPE
67118a0aa620e436ef12c5d1,robey st.,75,,GPE
67118a0aa620e436ef12c5fc,f.c.,21,,GPE
67118a0aa620e436ef12c62a,department,8487,,GPE
67118a0aa620e436ef12c634,kl.88,3,,GPE
67118a0aa620e436ef12c654,new york -,9,,GPE
67118a0aa620e436ef12c65c,catonsville,30,,GPE
67118a0aa620e436ef12c664,trackman balto,51,,GPE
67118a0aa620e436ef12c667,balo.,3,,GPE
67118a0aa620e436ef12c670,park jet,3,,GPE
67118a0aa620e436ef12c675,w. va. 845.00,3,,GPE
67118a0aa620e436ef12c67c,petersburg,48,,GPE
67118a0aa620e436ef12c67d,fairfax,3,,GPE
67118a0aa620e436ef12c689,rock mill,3,,GPE
67118a0aa620e436ef12c68a,rockville,9,,GPE
67118a0aa620e436ef12c68c,dix,12,,GPE
67118a0aa620e436ef12c6ba,glendale,15,,GPE
67118a0aa620e436ef12c6fc,hyndman,321,,GPE
67118a0aa620e436ef12c6ff,t.e.p,3,,GPE
67118a0aa620e436ef12c715,washington terminal,12,,GPE
67118a0aa620e436ef12c71c,silver spring,18,,GPE
67118a0aa620e436ef12c722,mont.,18,,GPE
67118a0aa620e436ef12c746,ks,24,,GPE
67118a0aa620e436ef12c747,jugonon,3,,GPE
67118a0aa620e436ef12c749,"cm l.
khey",3,,GPE
67118a0aa620e436ef12c770,minneapolis,6,,GPE
67118a0aa620e436ef12c7a7,cottrill,9,,GPE
67118a0aa620e436ef12c7a9,lmpr,3,,GPE
67118a0aa620e436ef12c7ad,trackman mt,6,,GPE
67118a0aa620e436ef12c7cc,bond hill,12,,GPE
